Matrix Size,Threads Count,Calculation Type,Average Result,Variance
512,10,simple,0.7361443333333333,1.5179801555555613e-05
512,11,simple,0.6874833333333333,3.0530924222222484e-05
512,12,simple,0.660259,8.87273660000003e-05
512,13,simple,0.7898203333333335,0.0005099331002222221
512,14,simple,0.8102683333333333,0.00013012334688888928
512,15,simple,0.8155686666666666,2.6125840222222525e-05
512,16,simple,0.8001809999999999,8.383928000000055e-06
512,17,simple,0.8011086666666666,9.313956022222251e-05
512,18,simple,0.794701,0.00026282365399999953
576,1,simple,4.62568,1.2599999999951926e-08
576,2,simple,2.3998666666666666,3.2855355555555e-05
576,3,simple,1.6318599999999999,1.4096266666666796e-05
576,4,simple,1.2634166666666669,1.3272422222222367e-05
576,5,simple,1.0624399999999998,4.497046666666742e-05
576,6,simple,0.9467206666666668,0.00048623770022222313
576,7,simple,1.1928233333333333,0.00028762895555555526
576,8,simple,1.1967866666666664,4.537315555555553e-05
576,9,simple,1.1191166666666665,8.606762222222291e-05
576,10,simple,1.0501066666666665,0.0001838870222222225
576,11,simple,0.9764963333333334,6.688362222222077e-07
576,12,simple,0.9164476666666667,2.9644027555556e-05
576,13,simple,1.0931133333333334,0.0003166916222222225
576,14,simple,1.1103233333333333,6.018908888888897e-05
576,15,simple,1.1189766666666667,8.414155555555434e-06
576,16,simple,1.1116333333333335,0.0001956074888888908
576,17,simple,1.1027566666666668,5.225828888888793e-05
576,18,simple,1.0901800000000001,8.286886666666777e-05
640,1,simple,6.4001366666666675,0.0005341734888888853
640,2,simple,3.30926,0.00023367920000000298
640,3,simple,2.2832466666666664,1.6409088888889577e-05
640,4,simple,1.778503333333333,7.858422222221981e-06
640,5,simple,1.4843733333333333,1.8534288888888555e-05
640,6,simple,1.291953333333333,4.4427755555554956e-05
640,7,simple,1.6279700000000001,0.0011822640666666697
640,8,simple,1.5887200000000001,0.0014265847999999958
640,9,simple,1.5397100000000001,0.0008677524666666618
640,10,simple,1.4384066666666666,2.1204022222221925e-05
640,11,simple,1.3412499999999998,2.9651400000000083e-05
640,12,simple,1.2743066666666667,7.034095555555487e-05
640,13,simple,1.4686833333333336,0.00044791615555555734
640,14,simple,1.514446666666667,0.000730500822222224
640,15,simple,1.4979166666666668,0.00011802335555555496
640,16,simple,1.5140033333333331,4.960648888888935e-05
640,17,simple,1.4895833333333333,3.595895555555598e-05
640,18,simple,1.4623666666666668,2.9451355555555602e-05
704,1,simple,8.518396666666668,0.00130840402222222
704,2,simple,4.485093333333333,0.003951516955555571
704,3,simple,3.0815733333333335,1.8774288888889678e-05
704,4,simple,2.43111,7.090220000000117e-05
704,5,simple,2.014813333333333,4.16762222222271e-06
704,6,simple,1.7504333333333335,0.00011289842222222196
704,7,simple,2.2515033333333334,0.003117495355555554
704,8,simple,2.2210566666666662,0.00778502248888888
